starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 11:28:35 2015	1439206115	226	297	523	297
Mon Aug 10 11:28:35 2015	1439206115	194	332	526	332
Mon Aug 10 11:28:50 2015	1439206130	167	370	537	370
Mon Aug 10 11:28:36 2015	1439206116	237	312	549	312
Mon Aug 10 11:28:36 2015	1439206116	234	315	549	315
Mon Aug 10 11:28:35 2015	1439206115	219	335	554	334
Mon Aug 10 11:28:37 2015	1439206117	337	242	578	242
Mon Aug 10 11:28:51 2015	1439206131	208	388	596	388
Mon Aug 10 11:28:51 2015	1439206131	206	390	596	390
Mon Aug 10 11:28:51 2015	1439206131	187	409	596	409
Mon Aug 10 11:28:50 2015	1439206130	240	373	613	373
Mon Aug 10 11:28:49 2015	1439206129	309	307	616	307
Mon Aug 10 11:28:49 2015	1439206129	311	305	616	305
Mon Aug 10 11:28:36 2015	1439206116	274	348	622	348
Mon Aug 10 11:28:36 2015	1439206116	238	385	623	385
Mon Aug 10 11:28:35 2015	1439206115	320	306	626	306
Mon Aug 10 11:28:36 2015	1439206116	238	389	626	389
Mon Aug 10 11:28:36 2015	1439206116	239	387	626	387
Mon Aug 10 11:28:35 2015	1439206115	323	308	631	308
Mon Aug 10 11:28:51 2015	1439206131	210	423	633	422
Mon Aug 10 11:28:51 2015	1439206131	319	317	636	317
Mon Aug 10 11:28:51 2015	1439206131	317	319	637	319
Mon Aug 10 11:28:51 2015	1439206131	316	321	637	321
Mon Aug 10 11:30:29 2015	1439206229	294	361	655	361
Mon Aug 10 11:28:36 2015	1439206116	277	378	656	378
Mon Aug 10 11:30:35 2015	1439206235	453	204	656	203
Mon Aug 10 11:30:35 2015	1439206235	464	193	657	193
Mon Aug 10 11:30:29 2015	1439206229	283	374	657	374
Mon Aug 10 11:30:35 2015	1439206235	460	197	657	197
Mon Aug 10 11:30:29 2015	1439206229	285	373	657	373
Mon Aug 10 11:30:35 2015	1439206235	462	196	658	196
Mon Aug 10 11:30:35 2015	1439206235	455	205	660	205
Mon Aug 10 11:30:35 2015	1439206235	449	211	660	211
Mon Aug 10 11:30:35 2015	1439206235	447	213	660	213
Mon Aug 10 11:30:35 2015	1439206235	451	209	660	209
Mon Aug 10 11:30:35 2015	1439206235	445	216	661	216
Mon Aug 10 11:28:36 2015	1439206116	341	321	662	321
Mon Aug 10 11:28:36 2015	1439206116	242	420	662	420
Mon Aug 10 11:28:36 2015	1439206116	240	422	662	422
Mon Aug 10 11:28:36 2015	1439206116	244	419	662	419
Mon Aug 10 11:28:52 2015	1439206132	146	520	666	520
Mon Aug 10 11:28:36 2015	1439206116	236	431	666	431
Mon Aug 10 11:28:52 2015	1439206132	155	512	667	512
Mon Aug 10 11:28:36 2015	1439206116	285	386	671	386
Mon Aug 10 11:30:29 2015	1439206229	273	405	678	405
Mon Aug 10 11:28:36 2015	1439206116	210	468	678	468
Mon Aug 10 11:28:36 2015	1439206116	252	427	679	427
Mon Aug 10 11:28:36 2015	1439206116	230	450	680	450
Mon Aug 10 11:28:36 2015	1439206116	225	455	680	455
Mon Aug 10 11:28:36 2015	1439206116	226	454	680	453
Mon Aug 10 11:28:36 2015	1439206116	228	452	680	452
Mon Aug 10 11:28:36 2015	1439206116	225	456	681	456
Mon Aug 10 11:28:36 2015	1439206116	223	458	681	458
Mon Aug 10 11:28:35 2015	1439206115	248	434	682	434
Mon Aug 10 11:28:35 2015	1439206115	245	438	682	437
Mon Aug 10 11:28:51 2015	1439206131	292	392	684	392
Mon Aug 10 11:30:29 2015	1439206229	275	413	687	413
Mon Aug 10 11:30:29 2015	1439206229	277	411	688	411
Mon Aug 10 11:30:29 2015	1439206229	278	410	688	410
Mon Aug 10 11:30:29 2015	1439206229	281	408	688	408
Mon Aug 10 11:28:35 2015	1439206115	225	464	689	464
Mon Aug 10 11:28:35 2015	1439206115	267	422	690	422
Mon Aug 10 11:28:35 2015	1439206115	246	444	691	444
Mon Aug 10 11:28:35 2015	1439206115	254	437	691	437
Mon Aug 10 11:29:40 2015	1439206180	351	340	691	340
